date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:04:55	3334/3334	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2004%20Sep%202024%2012:09:12%20GMT	https://crowdytheme.com/wp/arolax/film-production-agency/wp-content/cache/min/23/wp/arolax/film-production-agency/wp-content/plugins/animation-addons-for-elementor/assets/js/widgets/slider.js?ver=1725451752	C:/My%20Web%20Sites/atcco/crowdytheme.com/wp/arolax/film-production-agency/wp-content/cache/min/23/wp/arolax/film-production-agency/wp-content/plugins/animation-addons-for-elementor/assets/js/widgets/slidera827.js	(from https://crowdytheme.com/wp/arolax/film-production-agency/home-page/)
01:04:55	798/798	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2004%20Sep%202024%2012:09:12%20GMT	https://crowdytheme.com/wp/arolax/film-production-agency/wp-content/cache/min/23/wp/arolax/film-production-agency/wp-content/plugins/extension-for-animation-addons/assets/js/mailchimp.js?ver=1725451752	C:/My%20Web%20Sites/atcco/crowdytheme.com/wp/arolax/film-production-agency/wp-content/cache/min/23/wp/arolax/film-production-agency/wp-content/plugins/extension-for-animation-addons/assets/js/mailchimpa827.js	(from https://crowdytheme.com/wp/arolax/film-production-agency/home-page/)
01:04:56	4997/4997	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2006%20Aug%202024%2004:04:29%20GMT	https://crowdytheme.com/wp/arolax/film-production-agency/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.23.4	C:/My%20Web%20Sites/atcco/crowdytheme.com/wp/arolax/film-production-agency/wp-content/plugins/elementor/assets/js/webpack.runtime.mind5d5.js	(from https://crowdytheme.com/wp/arolax/film-production-agency/home-page/)
01:04:56	73568/73568	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2006%20Aug%202024%2004:04:29%20GMT	https://crowdytheme.com/wp/arolax/film-production-agency/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.23.4	C:/My%20Web%20Sites/atcco/crowdytheme.com/wp/arolax/film-production-agency/wp-content/plugins/elementor/assets/js/frontend-modules.mind5d5.js	(from https://crowdytheme.com/wp/arolax/film-production-agency/home-page/)
01:04:56	12198/12198	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2006%20Aug%202024%2004:04:29%20GMT	https://crowdytheme.com/wp/arolax/film-production-agency/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/atcco/crowdytheme.com/wp/arolax/film-production-agency/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://crowdytheme.com/wp/arolax/film-production-agency/home-page/)
01:04:57	21464/21464	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2025%20Jul%202024%2004:36:06%20GMT	https://crowdytheme.com/wp/arolax/film-production-agency/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/My%20Web%20Sites/atcco/crowdytheme.com/wp/arolax/film-production-agency/wp-includes/js/jquery/ui/core.minb37e.js	(from https://crowdytheme.com/wp/arolax/film-production-agency/home-page/)
01:04:57	40249/40249	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2006%20Aug%202024%2004:04:29%20GMT	https://crowdytheme.com/wp/arolax/film-production-agency/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.23.4	C:/My%20Web%20Sites/atcco/crowdytheme.com/wp/arolax/film-production-agency/wp-content/plugins/elementor/assets/js/frontend.mind5d5.js	(from https://crowdytheme.com/wp/arolax/film-production-agency/home-page/)
01:04:57	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-650cb906-d8e718ed5d0574ad;gz%22	https://crowdytheme.com/wp/arolax/film-production-agency/wp-content/themes/arolax/assets/imgs/writer/go-top.png	C:/My%20Web%20Sites/atcco/crowdytheme.com/wp/arolax/film-production-agency/wp-content/themes/arolax/assets/imgs/writer/go-top.png	(from https://crowdytheme.com/wp/arolax/film-production-agency/wp-content/cache/min/23/wp/arolax/film-production-agency/wp-content/themes/arolax/assets/css/master.css?ver=1725451752)
01:04:58	6146/6146	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Aug%202024%2004:04:29%20GMT	https://crowdytheme.com/wp/arolax/film-production-agency/wp-content/plugins/elementor/assets/images/placeholder.png	C:/My%20Web%20Sites/atcco/crowdytheme.com/wp/arolax/film-production-agency/wp-content/plugins/elementor/assets/images/placeholder.png	(from https://crowdytheme.com/wp/arolax/film-production-agency/wp-content/uploads/sites/23/elementor/css/post-193.css?ver=1724647144)
01:04:59	104258/104258	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Aug%202024%2008:13:35%20GMT	https://crowdytheme.com/wp/arolax/film-production-agency/wp-content/plugins/animation-addons-for-elementor/assets/images/mask-btn.png	C:/My%20Web%20Sites/atcco/crowdytheme.com/wp/arolax/film-production-agency/wp-content/plugins/animation-addons-for-elementor/assets/images/mask-btn.png	(from https://crowdytheme.com/wp/arolax/film-production-agency/wp-content/cache/min/23/wp/arolax/film-production-agency/wp-content/plugins/animation-addons-for-elementor/assets/css/widgets/button.css?ver=1725451752)
01:05:00	122819/122819	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Sep%202024%2019:34:59%20GMT	https://crowdytheme.com/wp/arolax/film-production-agency/home-page/.part	C:/My%20Web%20Sites/atcco/crowdytheme.com/wp/arolax/film-production-agency/home-page/.part	(from https://crowdytheme.com/wp/arolax/film-production-agency/wp-content/cache/min/23/wp/arolax/film-production-agency/wp-content/plugins/wcf-addons-pro/assets/js/wcf-addons-pro.js?ver=1725451752)
01:05:01	122819/122819	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Sep%202024%2019:35:01%20GMT	https://crowdytheme.com/wp/arolax/film-production-agency/home-page/-negative.svg	C:/My%20Web%20Sites/atcco/crowdytheme.com/wp/arolax/film-production-agency/home-page/-negative.svg	(from https://crowdytheme.com/wp/arolax/film-production-agency/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.23.4)
01:05:02	122819/122819	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Sep%202024%2019:35:02%20GMT	https://crowdytheme.com/wp/arolax/film-production-agency/home-page/OPR/	C:/My%20Web%20Sites/atcco/crowdytheme.com/wp/arolax/film-production-agency/home-page/OPR/index.html	(from https://crowdytheme.com/wp/arolax/film-production-agency/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.23.4)
